id,message,story,status,time,type,link,name,shares
1645368438926792_469752423155072,2. 請複製以下影片連結及分享文字： http://youtu.be/6so44aW6fgI 【馬上來參加「二消連擊疊疊猜」活動，參加就可獲得魔法石 5 粒！#神魔之塔「二消連擊疊疊猜」活動網址：http://www.tosgame.com/zh】,,shared_story,2014-04-29T12:20:31+0000,video,https://youtu.be/6so44aW6fgI,《神魔之塔》全球突破1200萬下載神秘活動『二消連擊疊疊猜』,0
1645368438926792_469751306488517,http://youtu.be/6so44aW6fgI 【馬上來參加「二消連擊疊疊猜」活動，參加就可獲得魔法石 5 粒！#神魔之塔「二消連擊疊疊猜」活動網址：http://www.tosgame.com/zh】,,shared_story,2014-04-29T12:15:39+0000,video,https://youtu.be/6so44aW6fgI,《神魔之塔》全球突破1200萬下載神秘活動『二消連擊疊疊猜』,0
1645368438926792_468672906596357,,,added_photos,2014-04-27T06:32:08+0000,photo,https://www.facebook.com/photo.php?fbid=468672896596358&set=a.194696447327339&type=3,李嘉信的封面相片,0
1645368438926792_463720553758259,,,added_photos,2014-04-16T15:53:20+0000,photo,https://www.facebook.com/photo.php?fbid=463720533758261&set=a.194696447327339&type=3,李嘉信的封面相片,0
1645368438926792_453865124743802,,,added_photos,2014-03-25T12:21:24+0000,photo,https://www.facebook.com/photo.php?fbid=453865094743805&set=a.139174552879529&type=3,李嘉信,0
1645368438926792_453007441496237,,,added_photos,2014-03-23T07:31:45+0000,photo,https://www.facebook.com/photo.php?fbid=453007411496240&set=a.139174552879529&type=3,李嘉信,0
1645368438926792_451835614946753,嗯…就指考吧！,,mobile_status_update,2014-03-20T09:29:24+0000,status,,,0
1645368438926792_450994668364181,快投吧！  粉紅萬歲,,shared_story,2014-03-18T06:25:38+0000,link,http://100479.net/ranking/?code=vote15,"::: SH K-STAR ??? ????,????,??? ???,??,?????,????,???,????,???,??,TV??,TV??? ? ????",0
1645368438926792_449702335160081,,,added_photos,2014-03-15T07:41:54+0000,photo,https://www.facebook.com/photo.php?fbid=449702321826749&set=a.194696447327339&type=3,李嘉信的封面相片,0
1645368438926792_443745879089060,（正港）的鄉下生活啦！！,,mobile_status_update,2014-03-02T03:31:44+0000,status,,,0
1645368438926792_431161700347478,讓鄉村厚重的陶土味來塑造我的文化氣息,,mobile_status_update,2014-02-02T04:53:05+0000,status,,,0
1645368438926792_430775827052732,以美式咖啡來打造紳士般的自己,,mobile_status_update,2014-02-01T08:43:25+0000,status,,,0
1645368438926792_430459240417724,超帥~~神化的跆拳道韓讚啦！,,shared_story,2014-01-31T16:09:35+0000,video,https://www.youtube.com/watch?v=uc-1-Y4Mnro&feature=youtube_gdata_player,TAEYANG [Ringa Linga Dance cover] Taekwondo ver.,0
1645368438926792_429357043861277,,,added_photos,2014-01-29T07:52:39+0000,photo,https://www.facebook.com/photo.php?fbid=429357030527945&set=a.194696447327339&type=3,李嘉信的封面相片,0
1645368438926792_428890387241276,王子~…………………………,,shared_story,2014-01-28T04:08:40+0000,link,http://www.koreastardaily.com/tc/news/37376,金宇彬成立正式FANCLUB 現場感動落淚,0
1645368438926792_425976774199304,,,added_photos,2014-01-24T16:12:55+0000,photo,https://www.facebook.com/photo.php?fbid=425976627532652&set=a.194696447327339&type=3,李嘉信的封面相片,0
1645368438926792_425893617540953,繼主君的太陽後  一定要看的節目啦！,,shared_story,2014-01-24T15:56:04+0000,photo,https://www.facebook.com/koreastardaily/photos/a.10151216162875762/10152135826215762/?type=3,KSD - 韓星網,0
1645368438926792_425585284238453,蒜頭蔗埕文化園區 ~~冒著生命危險的吊橋高跳,,added_photos,2014-01-24T04:25:29+0000,photo,https://www.facebook.com/photo.php?fbid=425585257571789&set=a.180030608793923&type=3,手機上傳,0
1645368438926792_425106410953007,哇~~~~~整個就是完美,,shared_story,2014-01-23T12:10:35+0000,photo,https://www.facebook.com/koreastardaily/photos/a.10151216162875762/10152133147755762/?type=3,KSD - 韓星網,0
1645368438926792_422484817881833,該說服我媽讓我考警專了！！,,mobile_status_update,2014-01-19T07:59:25+0000,status,,,0
1645368438926792_380050865458562,,,added_photos,2013-10-17T11:42:07+0000,photo,https://www.facebook.com/photo.php?fbid=380050798791902&set=a.194696447327339&type=3,李嘉信的封面相片,0
1645368438926792_377505762379739,,,added_photos,2013-10-11T11:39:12+0000,photo,https://www.facebook.com/photo.php?fbid=377505702379745&set=a.194696447327339&type=3,李嘉信的封面相片,0
1645368438926792_363613533768962,,,added_photos,2013-09-08T10:06:59+0000,photo,https://www.facebook.com/photo.php?fbid=363613520435630&set=a.194696447327339&type=3,李嘉信的封面相片,0
1645368438926792_360897677373881,朋友們 一起說好的認真呢？？？,,mobile_status_update,2013-09-02T09:19:22+0000,status,,,0
1645368438926792_358765584253757,,,added_photos,2013-08-28T03:45:17+0000,photo,https://www.facebook.com/photo.php?fbid=358765574253758&set=a.139174552879529&type=3,李嘉信,0
1645368438926792_358448200952162,期待已久的韓式料理！！拌飯 湯鍋 一樣都不能少只能說~~已韓！！！！,,added_photos,2013-08-27T11:13:54+0000,photo,https://www.facebook.com/photo.php?fbid=358448187618830&set=a.180030608793923&type=3,手機上傳,0
1645368438926792_356288494501466,錯愕！！！明明發誓要更認真的但每到8：00就準時收看華視（陸貞傳奇）到底是我太混 還是｛鬼鬼｝的吸引力太大已傻傻分不清楚:O,,mobile_status_update,2013-08-22T14:42:05+0000,status,,,0
1645368438926792_354652391331743,,,added_photos,2013-08-19T00:39:37+0000,photo,https://www.facebook.com/photo.php?fbid=354652374665078&set=a.194696447327339&type=3,李嘉信的封面相片,0
1645368438926792_348005521996430,汗水流盡的high夜撕裂喉嚨的歡呼硬湊出10元也要買的熱血~貼紙搖滾本事 hihg爆的夜你一定懂！！！,,added_photos,2013-08-03T13:41:10+0000,photo,https://www.facebook.com/photo.php?fbid=348005475329768&set=a.180030608793923&type=3,李嘉信貼文的相片,0
1645368438926792_345131635617152,倒數六天 搖滾本事準時在中正公園開high 第一次的嘗試蹺課~完全是為搖滾高中生的搖滾 只能由我們來完成不能有第二句話 星期六絕對怒衝現場向搖滾致敬！！！,,mobile_status_update,2013-07-28T12:47:21+0000,status,,,0
1645368438926792_341297529333896,我們可是第一批見證人 朱昱 陳耿偉~~呵呵…根本太幸福了！,,shared_story,2013-07-19T23:59:20+0000,video,https://www.youtube.com/watch?v=yAYxnBNSZso,"2013Jul19_PopuLady嘉義東石海之夏祭_首唱""啦啦啦"" (HD)",0
1645368438926792_340981176032198,重頭戲POPU LADY!!!!!!!!!!!!!!!!!!,,added_photos,2013-07-19T11:46:13+0000,photo,https://www.facebook.com/photo.php?fbid=340981176032198&set=a.180030608793923&type=3,手機上傳,0
1645368438926792_340971269366522,我愛莎莎啊！！！！！！,,added_photos,2013-07-19T11:26:30+0000,photo,https://www.facebook.com/photo.php?fbid=340971269366522&set=a.180030608793923&type=3,手機上傳,0
1645368438926792_340959469367702,已到約會之地 ！！,,added_photos,2013-07-19T10:35:19+0000,photo,https://www.facebook.com/photo.php?fbid=340959439367705&set=a.180030608793923&type=3,手機上傳,0
1645368438926792_340952229368426,按捺不住的興奮！！晚上（東石魚人碼頭）的夜衝為了看popu lady!!的熱情你可以理解嗎！！！！？？,,mobile_status_update,2013-07-19T10:09:02+0000,status,,,0
1645368438926792_338237006306615,如果有一天你發現我開始唱小酒窩那代表一切從頭開始了~呵呵,,mobile_status_update,2013-07-12T14:30:08+0000,status,,,0
1645368438926792_337460583050924,能不能別這樣整我了！會崩潰的,,shared_story,2013-07-10T14:22:09+0000,link,https://www.facebook.com/481001535267955/posts/603203843047723/,T-ara(???)皇冠團*QUEENS Love,0
1645368438926792_336957016434614,剛打開電視就看到有颱風~在星期五 六登台就想~什麼?? 颱風-這小小的困境別想澆熄所有高中生的熱情!!星期六的{搖滾本事}~穿著雨衣怒衝現場用音樂告訴大自然 我們也不是好惹的!!,,mobile_status_update,2013-07-09T07:30:45+0000,status,,,0
1645368438926792_335887773208205,只是想說  朴子 真的是流行之地~,,added_photos,2013-07-06T09:04:05+0000,photo,https://www.facebook.com/photo.php?fbid=335887756541540&set=a.180030608793923&type=3,手機上傳,0
1645368438926792_335759793221003,看著日曆 距離越來越近感覺內心悶的慌什麼都還沒開始準備天真的以為只要有心就ok遲了5分鐘連線~就發生了（門票售罄）的末日！！7/20 21小巨蛋的瘋狂日最終只能哭著歡呼 吶喊~Girl generation!!! 我愛妳們！！,,mobile_status_update,2013-07-06T03:32:58+0000,status,,,0
1645368438926792_335495316580784,,,added_photos,2013-07-05T11:21:54+0000,photo,https://www.facebook.com/photo.php?fbid=335495299914119&set=a.194696447327339&type=3,李嘉信的封面相片,0
1645368438926792_335455726584743,,,added_photos,2013-07-05T07:54:13+0000,photo,https://www.facebook.com/photo.php?fbid=335455716584744&set=a.194696447327339&type=3,李嘉信的封面相片,0
1645368438926792_332352230228426,高二的最後 二年級的熱血就要在今天劃下句點~~~~。通往三年級的地獄之路雖然辛苦但絕不會孤單因為有你們！！！！！,,mobile_status_update,2013-06-28T04:27:51+0000,status,,,0
1645368438926792_332338430229806,冰天動地   爽！！！！,,added_photos,2013-06-28T03:19:23+0000,photo,https://www.facebook.com/photo.php?fbid=332338396896476&set=a.180030608793923&type=3,手機上傳,0
1645368438926792_326563070807342,根本悲劇！！ 下課一踏出校門就變身為（潮）男了！不幸的一場雨~~,,mobile_status_update,2013-06-14T09:40:05+0000,status,,,0
1645368438926792_324883430975306,好吃怒花1500,,added_photos,2013-06-11T04:29:19+0000,photo,https://www.facebook.com/photo.php?fbid=324883430975306&set=a.180030608793923&type=3,手機上傳,0
1645368438926792_324872204309762,爽！！！！！！！！,,mobile_status_update,2013-06-11T03:34:49+0000,status,,,0
1645368438926792_324806267649689,觀禮中~根本帥,,added_photos,2013-06-11T00:53:17+0000,photo,https://www.facebook.com/photo.php?fbid=324806237649692&set=a.180030608793923&type=3,手機上傳,0
1645368438926792_322675971196052,久違的瘋狂 弱爆的投籃機 朋友間屁孩般的推盤子  發自內心的大笑傳說中的豆花~真的不是開玩笑的100元的雞排 嗑到兩腳發軟讓最後的瘋狂夜飆 為這夜畫下句點！,,mobile_status_update,2013-06-06T13:35:50+0000,status,,,0
1645368438926792_322633161200333,嘉樂福  有點悲劇的雞排晚餐！！,,added_photos,2013-06-06T11:22:06+0000,photo,https://www.facebook.com/photo.php?fbid=322633144533668&set=a.180030608793923&type=3,手機上傳,0
1645368438926792_322019277928388,表面功  BJ4~,,mobile_status_update,2013-06-05T02:51:15+0000,status,,,0
1645368438926792_321294701334179,高中以來最為值得的投資！！用100元 完成了所有高中生的搖滾夢,,added_photos,2013-06-03T13:20:35+0000,photo,https://www.facebook.com/photo.php?fbid=321294671334182&set=a.180030608793923&type=3,手機上傳,0
1645368438926792_319854331478216,真的愛上Kkbox了！ 每天都一起聽 每個站長的歌都很好聽 又從新的愛上中文歌了！,,mobile_status_update,2013-05-31T13:30:16+0000,status,,,0
1645368438926792_315233548606961,沒事下什大雨啦！ 都撐傘了！ 還是悲劇的全身都濕了！   有同感的加一下吧！,,mobile_status_update,2013-05-20T13:20:32+0000,status,,,0
1645368438926792_313994652064184,完全的悲劇！！ 我可愛的導盲犬 就這樣爆了！ （籃）人的熱血 ！爆了真的不算什麼！！,,added_photos,2013-05-17T09:14:54+0000,photo,https://www.facebook.com/photo.php?fbid=313994632064186&set=a.180030608793923&type=3,手機上傳,0
1645368438926792_313987582064891,無敵了！ 歷史二十分寫完 用兩小時打球 再現傳說 籃球瘋！！,,mobile_status_update,2013-05-17T08:42:16+0000,status,,,0
1645368438926792_311480612315588,當消逝以後 後悔~被給的希望 破碎！曾經的快樂 只剩哀愁無奈一笑帶過……期待以後。,,mobile_status_update,2013-05-10T14:05:20+0000,status,,,0
1645368438926792_311125165684466,,,added_photos,2013-05-09T15:17:17+0000,photo,https://www.facebook.com/photo.php?fbid=311125125684470&set=a.194696447327339&type=3,李嘉信的封面相片,0
1645368438926792_307546882708961,等~在等 繼續等 永遠只能看到在一分鐘前剛發的動態 在怎麼期待也只有（已讀）稍被安慰~本只想這樣瘋狂一次的~~什麼！！明天要考公民  只有GG加到爆了!!,,mobile_status_update,2013-05-01T11:09:14+0000,status,,,0
1645368438926792_305473976249585,哈~還有這人  大家炮死他ㄅㄟ！！,,added_photos,2013-04-27T09:06:35+0000,photo,https://www.facebook.com/photo.php?fbid=305473966249586&set=a.180030608793923&type=3,手機上傳,0
1645368438926792_305450036251979,今天嘉女整個high~到爆！！ 李淞源~你真的夠嗆！！被喂棉花糖 小王子~合照整個暗爽！最悲劇的我 ……算一算被迫花了接近200 看來真的該借錢啦！爽的是遇的人都是想見的人 哈~202的滷味真的沒話說~讚到爆205的丟沙包~超級棒！！雖然獎勵不是抱抱之纇的~無奈還有很多班有超讚！！超級完美的嘉女園遊會！,,mobile_status_update,2013-04-27T06:58:37+0000,status,,,0
1645368438926792_305119099618406,明明只剩三天了！ 早就存好的400元 被壞朋友拉去吃三商 100元就這樣飛了 期待已久的新專 啊！！！ 但絕不借錢 超自信~ 明天的嘉女！！就只能不完美了,,mobile_status_update,2013-04-26T14:43:37+0000,status,,,0
1645368438926792_304198736377109,已悲劇！！讀台灣地理  四小時 還是搞不太懂~是不是該砍掉重練  回國中啊！,,mobile_status_update,2013-04-24T14:22:59+0000,status,,,0
1645368438926792_303684766428506,瘋狂了！,,shared_story,2013-04-23T09:59:58+0000,link,https://www.facebook.com/245127705507757/posts/564719860215205/,韓國最新動向The News from Korean,0
1645368438926792_303684186428564,不能親自到小巨蛋  真的瘋狂了！ infinite shinee tara~一定看轉播！！,,mobile_status_update,2013-04-23T09:55:34+0000,status,,,0
1645368438926792_302933453170304,終於熬夜把[變身]看完了！ 真的很感動  ｛不用穿超人裝也可以是一個超人｝ 糟糕！！眼淚擦不完,,added_photos,2013-04-21T16:58:14+0000,photo,https://www.facebook.com/photo.php?fbid=302933416503641&set=a.180030608793923&type=3,手機上傳,0
1645368438926792_302291356567847,熱鬧爆了！,,added_photos,2013-04-20T04:19:38+0000,photo,https://www.facebook.com/photo.php?fbid=302291356567847&set=a.180030608793923&type=3,手機上傳,0
1645368438926792_302264576570525,用十元換一千元  什！！！210 簡直就在送錢   自己都覺得虧了！,,added_photos,2013-04-20T02:06:44+0000,photo,https://www.facebook.com/photo.php?fbid=302264566570526&set=a.180030608793923&type=3,手機上傳,0
1645368438926792_299041076892875,,,added_photos,2013-04-12T23:50:07+0000,photo,https://www.facebook.com/photo.php?fbid=299041060226210&set=a.194696447327339&type=3,李嘉信的封面相片,0
1645368438926792_298734656923517,連續三天的畢旅 就在大家狂飆high歌下 結束了！ 真的很high但沒坐到大怒神真的可惜 感冒~已哭 這兩天要好好的補眠了！ 狂加1吧！,,mobile_status_update,2013-04-12T11:07:09+0000,status,,,0
1645368438926792_298283356968647,總有一天一定要把它套在身上！！,,added_photos,2013-04-11T11:07:46+0000,photo,https://www.facebook.com/photo.php?fbid=298283346968648&set=a.180030608793923&type=3,手機上傳,0
1645368438926792_297843643679285,來淡水  吃的就是阿給！！！！！！,,added_photos,2013-04-10T08:29:14+0000,photo,https://www.facebook.com/photo.php?fbid=297843643679285&set=a.180030608793923&type=3,手機上傳,0
1645368438926792_297827243680925,坐捷運  爽,,added_photos,2013-04-10T06:31:47+0000,photo,https://www.facebook.com/photo.php?fbid=297827243680925&set=a.180030608793923&type=3,手機上傳,0
1645368438926792_297824323681217,耶 識貨的人都來這   傳說中的韓國館,,added_photos,2013-04-10T06:08:41+0000,photo,https://www.facebook.com/photo.php?fbid=297824203681229&set=a.180030608793923&type=3,李嘉信貼文的相片,0
1645368438926792_297789470351369,乾   好冷的一台車o_O,,added_photos,2013-04-10T03:06:50+0000,photo,https://www.facebook.com/photo.php?fbid=297789457018037&set=a.180030608793923&type=3,手機上傳,0
1645368438926792_297544623709187,,,added_photos,2013-04-09T11:51:57+0000,photo,https://www.facebook.com/photo.php?fbid=297544613709188&set=a.194696447327339&type=3,李嘉信的封面相片,0
1645368438926792_297519783711671,明天畢旅 終於~拿出僅存的2000塊 是說今天就打算不睡了 有人要+1嗎？,,mobile_status_update,2013-04-09T09:46:44+0000,status,,,0
1645368438926792_296722857124697,,,added_photos,2013-04-07T01:43:23+0000,photo,https://www.facebook.com/photo.php?fbid=296722847124698&set=a.194696447327339&type=3,李嘉信的封面相片,0
1645368438926792_296429497154033,什麼？ 什麼！！BtoB的星采今天要空飛來台 我還在家裡準備複習考 真的是惱啊！！！！,,mobile_status_update,2013-04-06T05:42:42+0000,status,,,0
1645368438926792_294025124061137,錯過了！ 錯過了After school的粉絲見面會  還有昨晚林逸欣的演奏會 還說自己是追星一族  真的慚愧,,mobile_status_update,2013-03-31T04:17:50+0000,status,,,0
1645368438926792_292878560842460,世界真的要崩潰了！ 今天公布段考成績後……,,mobile_status_update,2013-03-28T09:36:13+0000,status,,,0
1645368438926792_292414620888854,真的興奮 段考考完了 明天又可領300元 補習班試聽真的爽   Infinite  我來找你了！,,mobile_status_update,2013-03-27T10:49:18+0000,status,,,0
1645368438926792_290439041086412,,,added_photos,2013-03-23T02:42:57+0000,photo,https://www.facebook.com/photo.php?fbid=290439027753080&set=a.194696447327339&type=3,李嘉信的封面相片,0
1645368438926792_289940597802923,明明是要認真惡補的 卻下定不了決心 這次段考真的要被三陣出局啦！,,mobile_status_update,2013-03-22T10:55:53+0000,status,,,0
1645368438926792_286132884850361,明明是朋友 卻裝成不認識 就只為了賭氣 真的累了,,mobile_status_update,2013-03-15T12:23:31+0000,status,,,0
1645368438926792_284581945005455,有始以來的狼狽 身體每個部份都是刮糊泡  眼睛第一時間就被砸了 想跑都沒辦法 不過真的很開心 朋友們都還記得我的生日 下次就要交換角色了 各位……！！,,mobile_status_update,2013-03-12T09:42:58+0000,status,,,0
1645368438926792_284290918367891,明天 3/12  全面備戰！！！ 不想讓生日變成GG的被砸派對,,mobile_status_update,2013-03-11T14:03:28+0000,status,,,0
1645368438926792_282968268500156,4：3是怎樣,,mobile_status_update,2013-03-08T14:45:38+0000,status,,,0
1645368438926792_282953311834985,shit!!3:3,,mobile_status_update,2013-03-08T13:51:38+0000,status,,,0
1645368438926792_282951631835153,要贏啦！,,mobile_status_update,2013-03-08T13:46:34+0000,status,,,0
1645368438926792_282949551835361,1out..啦！,,mobile_status_update,2013-03-08T13:41:32+0000,status,,,0
1645368438926792_282949175168732,宏文加油,,mobile_status_update,2013-03-08T13:39:52+0000,status,,,0
1645368438926792_282944595169190,贏啦！！！！,,mobile_status_update,2013-03-08T13:25:18+0000,status,,,0
1645368438926792_282941688502814,換陳宏文上投了 加油,,mobile_status_update,2013-03-08T13:14:49+0000,status,,,0
1645368438926792_282930918503891,還有機會的！！！,,mobile_status_update,2013-03-08T13:11:54+0000,status,,,0
1645368438926792_282297918567191,我說是不是 該準備好請假單 下禮拜二……,,mobile_status_update,2013-03-07T09:25:43+0000,status,,,0
1645368438926792_281491125314537,靠！！！這什麼爛結局！！,,mobile_status_update,2013-03-05T15:07:06+0000,status,,,0
1645368438926792_281436935319956,今天莫名其妙的站在班上對立面 真的有點……我雖然愛韓 但今天只為中華隊加油 剛吃了一個泡菜飯糰  啃死韓國隊！！,,mobile_status_update,2013-03-05T12:02:02+0000,status,,,0
1645368438926792_280383955425254,熱血沸騰啊！ BtoB在4/6號要來台 考慮是否去接機 有沒有人要一起啊！,,mobile_status_update,2013-03-03T04:40:47+0000,status,,,0
1645368438926792_279580225505627,下定絕心認真！！ 在李楊認真自修中,,mobile_status_update,2013-03-01T12:07:31+0000,status,,,0
1645368438926792_278303048966678,是說現在是怎樣 不是說都要認真唸書 結果每人都在上fb！！,,mobile_status_update,2013-02-26T14:31:49+0000,status,,,0
1645368438926792_277220882408228,,,added_photos,2013-02-24T08:40:25+0000,photo,https://www.facebook.com/photo.php?fbid=277220869074896&set=a.194696447327339&type=3,李嘉信的封面相片,0
1645368438926792_277148625748787,早午餐合成一餐吃 絕不是為了省錢 而是為了支持正版 韓專就是為了你 快存到了 300元！！,,mobile_status_update,2013-02-24T04:22:44+0000,status,,,0
1645368438926792_274741312656185,真的假的！！ 這裡拜六要上課 今天才知道 真的悲劇啊!,,mobile_status_update,2013-02-18T13:49:16+0000,status,,,0
1645368438926792_274125102717806,開學 惡夢啊! 一想到要在一天內完成所有的寒假作業 就GG個一白次了 還有報告要作 讓不讓人活啊!,,mobile_status_update,2013-02-17T04:27:59+0000,status,,,0
1645368438926792_272200276243622,後宮甄嬛傳 真的太好看了 我想最吸引人的是安答應吧! 比起華妃來說 更喜歡她的楚楚可憐下一部就是要完成步步驚l心~真的愛上宮廷劇了,,mobile_status_update,2013-02-13T23:27:36+0000,status,,,0
1645368438926792_269361466527503,Yes~等超久的！！紅白藝能大賞 今天晚上要瘋狂了!,,mobile_status_update,2013-02-08T22:46:03+0000,status,,,0
1645368438926792_267929400004043,微電影~秘密鋼琴三部曲《約定》 真的真的超級感人  當一個人用生命換十年約定時 剩下的一定是幸福,,added_photos,2013-02-06T07:14:23+0000,photo,https://www.facebook.com/photo.php?fbid=267929230004060&set=a.161326523997665&type=3,動態時報相片,0
1645368438926792_267836113346705,,,added_photos,2013-02-06T02:32:16+0000,photo,https://www.facebook.com/photo.php?fbid=267836076680042&set=a.194696447327339&type=3,李嘉信的封面相片,0
1645368438926792_266268660170117,飢餓三十~恨自己沒勇氣參加 有伍百的表演!! 腦弱的我居然錯過了 不過還是要跟圓滿完成的朋友們說{你真的很強},,mobile_status_update,2013-02-03T12:53:17+0000,status,,,0
1645368438926792_264350247028625,,,added_photos,2013-01-31T08:24:19+0000,photo,https://www.facebook.com/photo.php?fbid=264350230361960&set=a.194696447327339&type=3,李嘉信的封面相片,0
1645368438926792_261008417362808,今天跟劉黃掃完地後 從嘉中一路跑到文化路~~~~你說瘋不瘋狂 全都是腳踏車的錯啦!! 居然不能載人,,mobile_status_update,2013-01-28T14:58:57+0000,status,,,0
1645368438926792_258179824312334,,,added_photos,2013-01-24T13:29:20+0000,photo,https://www.facebook.com/photo.php?fbid=258179824312334&set=a.139174552879529&type=3,李嘉信,0
1645368438926792_258179637645686,,,added_photos,2013-01-24T13:28:55+0000,photo,https://www.facebook.com/photo.php?fbid=258179610979022&set=a.139174552879529&type=3,李嘉信,0
1645368438926792_258177930979190,,,added_photos,2013-01-24T13:25:46+0000,photo,https://www.facebook.com/photo.php?fbid=258177907645859&set=a.194696447327339&type=3,李嘉信的封面相片,0
1645368438926792_258161807647469,啊啊啊!!! 為什麼啦??? 沒辦法去參加紅白藝能大賞 人家想去看 EXO-K 和最愛的~~~f(x)啦!!!!~~其實是沒錢 ㄏㄏ,,mobile_status_update,2013-01-24T12:46:51+0000,status,,,0
1645368438926792_257462557717394,哇!!!!!!!!!!!!!!!!    居然不用補考 簡直就是奇蹟 我說這就是冥冥自有註定嗎~~哈哈 誰叫我是個好人,,mobile_status_update,2013-01-23T08:56:32+0000,status,,,0
1645368438926792_256318921165091,今早公佈期末考成績 爆爆爆!!沒有一科是保留完好的 GG到死～下次 嗯 還有下一次!!,,mobile_status_update,2013-01-21T11:05:51+0000,status,,,0
1645368438926792_255214161275567,{因為~我們都愛著一個不記得我們的人}  我說  我好像{終}毒太深了 每到睡前就會想起這句話 好期待下一堂課啊!!!,,mobile_status_update,2013-01-19T08:22:59+0000,status,,,0
1645368438926792_254650791331904,韓劇{想你}  怎麼說呢 只能說是神劇了 超好看的!!,,added_photos,2013-01-18T12:07:44+0000,photo,https://www.facebook.com/photo.php?fbid=254650601331923&set=a.161326523997665&type=3,動態時報相片,0
1645368438926792_254640007999649,哭了!! 沒想到最不會哭的我 今天看{幸福男 不難}時 居然哭了~太感人了!!,,added_photos,2013-01-18T11:35:15+0000,photo,https://www.facebook.com/photo.php?fbid=254639764666340&set=a.161326523997665&type=3,動態時報相片,0
1645368438926792_254519751345008,今天和思原在北港玩 !! 太帥了 帶他吃道地的{圓環滷肉飯} 簡直太好吃了~!!! 又看了一大堆動漫~~~酷啊!!,,mobile_status_update,2013-01-18T04:57:19+0000,status,,,0
1645368438926792_251855424944774,耶耶耶!!!~~~終於跟好久不見的老朋友說到話了!!! 好開薰~~,,mobile_status_update,2013-01-12T15:36:22+0000,status,,,0
1645368438926792_251202751676708,今天發生的事真是太多了~ {信文}今天忘了加入你暪 沒砸到你 真的很對不起 {李書泯} 你請啥假~一定又是裝病 靠!!! 也不邀我一起  不過還好我的生日還很久 而且班上也沒人(捨得)砸我 哈哈  小銓乖 不要在旺旺了 我今天記得你!!,,mobile_status_update,2013-01-11T11:40:42+0000,status,,,0
1645368438926792_250771881719795,可惡啊 手機壞了 送修中 不知這幾天要如何過了??~~~,,mobile_status_update,2013-01-10T12:24:09+0000,status,,,0
1645368438926792_249947488468901,沒想到 終極一班2(不存在的學生會長) 居然是球裘!!! 太令人意外了!!!,,mobile_status_update,2013-01-08T15:03:16+0000,status,,,0
1645368438926792_249837205146596,喂.   不要上課玩手機啦!,,mobile_status_update,2013-01-08T08:46:20+0000,status,,,0
1645368438926792_249526931844290,該怎麼形容呢?  只能用‘‘靠!!’’這個字來形容吧!  補習完回家的路上 在北港媽祖大橋 看到人〔跳河自殺!!～〕太嚇人了. 靠!!!!!!,,mobile_status_update,2013-01-07T14:46:53+0000,status,,,0
1645368438926792_249076335222683,啊!～又要上課了 死定了 這兩天都熬夜 空英沒唸 只剩下另人GG的一堆書～～,,mobile_status_update,2013-01-06T13:06:02+0000,status,,,0
1645368438926792_248723098591340,,,added_photos,2013-01-05T16:34:28+0000,photo,https://www.facebook.com/photo.php?fbid=248723081924675&set=a.194696447327339&type=3,李嘉信的封面相片,0
1645368438926792_248615018602148,今天去嘉中考試 (噢ㄧㄝ) 一定要過啊!  加上遇到多年不見的老朋友.   哈 超爽的 !,,mobile_status_update,2013-01-05T11:10:53+0000,status,,,0
1645368438926792_248067681990215,今天超危險的. 因為午餐征沒帶 差點被記周輔 朋友們還一直笑 簡直就是超ㄙㄨㄟ!!!!!,,mobile_status_update,2013-01-04T05:59:03+0000,status,,,0
1645368438926792_223439884457754,http://www.youtube.com/watch?v=_NR-wHxNX3o  雖然不會超過五個人按讚 但我還是把這個公諸於世  Tara {Sexy love} 原來的版本 花因也是有參予的  (嗯~)有種想要大哭的感動!!!,,shared_story,2013-01-03T14:38:24+0000,video,https://www.youtube.com/watch?v=_NR-wHxNX3o,T-ara Sexy Lovee (version original Hwayoung rap),0
1645368438926792_247233222073661,,,added_photos,2013-01-02T11:01:56+0000,photo,https://www.facebook.com/photo.php?fbid=247233222073661&set=a.139174552879529&type=3,李嘉信,0
1645368438926792_246587415471575,今天真是太~~太爽了 站在搖滾區第一排 看丁噹帶動唱到沙啞 不過兩條腿快廢了從下午4:00開始卡位站到凌晨一點 快死了 不過真是太值得了~~!!,,mobile_status_update,2012-12-31T18:30:31+0000,status,,,0
1645368438926792_246054352191548,唉!~唉!! 明天大家一定要到嘉義卡位啦!! 郭雪芙準時開唱 絕不能錯過的啦!!,,mobile_status_update,2012-12-30T12:24:16+0000,status,,,0
1645368438926792_245238498939800,還有!!還有〔宏仁熱舞社〕怎麼看怎麼讚!! 〔嘉商的啦啦隊〕怎麼看怎麼酷!〔嘉女儀隊〕根本就是超越了極限 超炫!! 啊! 後面的表演因為趕公車沒看到 但也一定不差～下一次的晚會 也絕不會缺席的!!,,mobile_status_update,2012-12-28T14:50:43+0000,status,,,0
1645368438926792_245225565607760,關～關 關在家 還好有留在嘉中 看到關詩敏ㄌㄡ 本來在最前面 但因為去吃飯而喪失了機會(握手啦!) ㄡ～～不 天堂怎麼會變成地獄!!!,,mobile_status_update,2012-12-28T14:13:26+0000,status,,,0
